game_date,game_pk,home_team,away_team,launch_speed,launch_angle,hit_distance_sc,hc_x,hc_y,bb_type,inning,inning_topbot,pitch_number,at_bat_number,events
2017-04-27,490422,SF,LAD,90.3,-17.3,,75.86,111.48,ground_ball,8,Bot,3,57,single
2017-04-27,490428,STL,TOR,97.4,16.124,247.0,169.42,105.63,line_drive,8,Bot,2,66,single
2017-04-27,490429,COL,WSH,102.1,-5.943,15.0,129.61,96.57,ground_ball,7,Top,6,63,single
2017-04-27,490425,LAA,OAK,107.9,8.617,179.0,53.24,107.24,line_drive,8,Bot,4,58,double
2017-04-27,490421,CLE,HOU,107.5,24.505,456.0,170.36,10.05,fly_ball,7,Bot,3,61,home_run
2017-04-27,490428,STL,TOR,97.8,16.829,346.0,147.52,91.79,line_drive,8,Bot,1,64,double
2017-04-27,490420,NYM,ATL,102.8,-0.155,45.0,165.92,131.45,ground_ball,8,Top,1,60,single
2017-04-27,490423,PHI,MIA,90.3,-17.3,,146.14,85.73,ground_ball,7,Top,2,56,single
2017-04-27,490426,ARI,SD,52.3,-33.705,8.0,115.01,170.34,ground_ball,8,Bot,4,59,single
2017-04-27,490428,STL,TOR,89.7,17.382,278.0,106.6,84.37,line_drive,7,Bot,1,60,single
2017-04-27,490428,STL,TOR,90.5,0.921,55.0,90.18,129.41,ground_ball,7,Bot,5,58,single
2017-04-27,490429,COL,WSH,87.1,8.065,151.0,130.82,143.24,ground_ball,7,Top,2,58,single
2017-04-27,490429,COL,WSH,101.8,-8.787,19.0,143.55,79.0,ground_ball,7,Top,1,57,single
2017-04-27,490429,COL,WSH,81.8,16.2269,210.0,66.22,134.74,line_drive,7,Top,5,56,double
2017-04-27,490423,PHI,MIA,104.4,5.009,116.0,128.56,159.67,line_drive,7,Top,2,52,single
2017-04-27,490424,BOS,NYY,98.9,12.226,249.0,76.1,94.84,line_drive,9,Top,4,58,single
2017-04-27,490423,PHI,MIA,101.9,7.748,147.0,220.07,106.94,line_drive,6,Bot,3,50,triple
2017-04-27,490424,BOS,NYY,109.3,10.4,264.0,62.89,107.68,line_drive,9,Top,1,57,single
2017-04-27,490424,BOS,NYY,92.4,-1.744,41.0,74.57,106.02,ground_ball,9,Top,4,56,single
2017-04-27,490427,DET,SEA,73.6,16.245,199.0,138.95,118.41,line_drive,7,Top,5,49,single
2017-04-27,490426,ARI,SD,100.7,10.257,204.0,41.5,107.48,line_drive,7,Bot,2,54,double
2017-04-27,490429,COL,WSH,98.1,18.729,351.0,67.8,46.27,line_drive,7,Top,1,53,double
2017-04-27,490424,BOS,NYY,71.6,11.664,115.0,131.92,84.67,ground_ball,9,Top,1,55,single
2017-04-27,490423,PHI,MIA,90.3,-17.3,,132.8,136.64,ground_ball,6,Bot,2,48,single
2017-04-27,490429,COL,WSH,69.1,20.753,194.0,122.79,119.84,line_drive,6,Bot,7,51,single
2017-04-27,490428,STL,TOR,74.9,23.088,245.0,137.88,96.36,line_drive,7,Top,5,51,single
2017-04-27,490422,SF,LAD,90.3,-17.3,,80.95,110.46,ground_ball,7,Top,3,47,single
2017-04-27,490423,PHI,MIA,81.6,16.166,217.0,78.64,122.5,line_drive,6,Top,3,45,single
2017-04-27,490426,ARI,SD,98.8,33.414,385.0,192.6,49.76,fly_ball,7,Top,6,50,home_run
2017-04-27,490422,SF,LAD,104.2,6.4,181.0,125.05,180.34,line_drive,6,Bot,3,45,single
2017-04-27,490427,DET,SEA,106.1,21.087,385.0,172.83,42.68,line_drive,6,Bot,2,44,double
2017-04-27,490423,PHI,MIA,99.6,14.149,274.0,50.69,111.11,line_drive,6,Top,3,43,double
2017-04-27,490418,STL,TOR,106.9,15.663,340.0,82.79,62.21,line_drive,5,Bot,5,47,double
2017-04-27,490427,DET,SEA,79.7,19.796,249.0,115.67,96.2,line_drive,6,Top,7,42,single
2017-04-27,490429,COL,WSH,77.8,-1.869,34.0,122.94,140.81,ground_ball,6,Top,3,48,single
2017-04-27,490418,STL,TOR,98.9,32.784,376.0,212.37,64.51,fly_ball,5,Top,2,45,home_run
2017-04-27,490428,STL,TOR,84.7,1.01,50.0,124.69,103.48,ground_ball,6,Top,1,46,single
2017-04-27,490429,COL,WSH,96.5,4.346,96.0,142.37,166.01,ground_ball,6,Top,2,46,single
2017-04-27,490421,CLE,HOU,92.1,14.688,271.0,96.65,89.62,line_drive,6,Top,1,47,single
2017-04-27,490418,STL,TOR,74.1,14.228,148.0,215.57,113.51,line_drive,5,Top,4,43,double
2017-04-27,490424,BOS,NYY,105.6,3.169,80.0,59.35,111.11,ground_ball,7,Top,4,43,single
2017-04-27,490426,ARI,SD,108.7,14.931,361.0,88.09,51.34,line_drive,6,Bot,3,44,double
2017-04-27,490418,STL,TOR,91.3,-1.348,29.0,104.11,151.69,ground_ball,5,Top,2,42,single
2017-04-27,490424,BOS,NYY,94.4,18.912,330.0,75.85,69.27,line_drive,7,Top,4,42,single
2017-04-27,490420,NYM,ATL,97.2,23.64,378.0,214.95,65.33,fly_ball,5,Bot,1,43,home_run
2017-04-27,490426,ARI,SD,102.7,13.271,252.0,168.81,102.93,line_drive,6,Bot,6,42,single
2017-04-27,490429,COL,WSH,90.9,20.729,344.0,161.64,58.52,line_drive,5,Bot,2,41,double
2017-04-27,490423,PHI,MIA,91.8,13.638,218.0,96.74,113.76,line_drive,5,Top,3,37,single
2017-04-27,490423,PHI,MIA,90.3,-17.3,,80.08,109.37,ground_ball,5,Top,5,36,single
2017-04-27,490418,STL,TOR,87.3,2.498,60.0,49.14,120.64,ground_ball,5,Top,2,40,double
2017-04-27,490421,CLE,HOU,63.1,-8.576,11.0,58.33,140.6,ground_ball,5,Bot,6,42,double
2017-04-27,490422,SF,LAD,71.9,19.223,213.0,134.29,111.92,line_drive,5,Bot,2,35,single
2017-04-27,490427,DET,SEA,81.1,27.305,283.0,150.56,83.0,line_drive,5,Top,2,35,single
2017-04-27,490420,NYM,ATL,97.2,35.477,364.0,49.2,69.41,fly_ball,5,Top,3,40,home_run
2017-04-27,490421,CLE,HOU,100.2,27.098,404.0,173.44,34.33,fly_ball,5,Bot,1,41,home_run
2017-04-27,490428,STL,TOR,105.6,5.793,113.0,180.51,114.67,line_drive,5,Bot,1,39,single
2017-04-27,490418,STL,TOR,72.1,32.257,246.0,129.29,96.81,fly_ball,4,Bot,3,36,single
2017-04-27,490425,LAA,OAK,63.4,33.288,215.0,132.73,110.52,fly_ball,5,Bot,2,35,single
2017-04-27,490429,COL,WSH,68.0,-47.483,4.0,121.73,169.3,ground_ball,5,Top,4,37,single
2017-04-27,490425,LAA,OAK,97.6,14.129,266.0,112.39,88.91,line_drive,5,Bot,3,34,single
2017-04-27,490428,STL,TOR,85.7,23.773,286.0,84.51,86.55,line_drive,5,Bot,4,37,double
2017-04-27,490420,NYM,ATL,87.5,22.432,260.0,200.99,118.89,line_drive,5,Top,1,37,double
2017-04-27,490429,COL,WSH,101.7,31.538,411.0,248.0,50.88,fly_ball,5,Top,3,36,home_run
2017-04-27,490420,NYM,ATL,100.7,6.331,114.0,84.72,114.16,ground_ball,5,Top,1,36,single
2017-04-27,490418,STL,TOR,103.8,-1.708,30.0,115.3,92.14,ground_ball,4,Bot,4,34,single
2017-04-27,490426,ARI,SD,95.0,6.732,150.0,151.0,99.87,ground_ball,5,Bot,2,37,single
2017-04-27,490420,NYM,ATL,58.1,20.365,131.0,86.72,162.72,line_drive,4,Bot,1,33,double
2017-04-27,490424,BOS,NYY,99.2,0.366,55.0,123.29,86.7,ground_ball,6,Top,1,35,single
2017-04-27,490420,NYM,ATL,99.7,23.799,368.0,172.61,50.27,fly_ball,4,Bot,1,31,double
2017-04-27,490421,CLE,HOU,88.0,15.176,262.0,134.87,90.14,line_drive,4,Bot,2,35,single
2017-04-27,490429,COL,WSH,70.3,20.276,199.0,134.94,117.87,line_drive,4,Bot,1,33,single
2017-04-27,490424,BOS,NYY,90.3,-17.3,,82.69,107.04,ground_ball,5,Bot,3,32,single
2017-04-27,490425,LAA,OAK,67.4,32.756,210.0,248.0,123.24,fly_ball,4,Bot,4,29,single
2017-04-27,490426,ARI,SD,103.0,30.0,,14.12,70.47,fly_ball,4,Bot,4,31,home_run
2017-04-27,490418,STL,TOR,106.7,2.993,78.0,119.38,99.26,ground_ball,3,Bot,5,29,single
2017-04-27,490427,DET,SEA,92.9,4.248,82.0,141.45,248.0,ground_ball,4,Top,1,27,single
2017-04-27,490424,BOS,NYY,88.3,1.466,62.0,125.32,93.31,ground_ball,4,Bot,3,27,single
2017-04-27,490425,LAA,OAK,82.9,25.27,302.0,152.21,75.21,line_drive,4,Top,1,26,single
2017-04-27,490422,SF,LAD,101.8,10.436,207.0,74.45,131.59,line_drive,4,Bot,5,26,single
2017-04-27,490426,ARI,SD,101.8,36.584,387.0,191.76,48.52,fly_ball,4,Bot,3,29,home_run
2017-04-27,490418,STL,TOR,73.1,8.848,114.0,84.26,113.01,ground_ball,3,Bot,2,28,single
2017-04-27,490423,PHI,MIA,90.1,11.428,217.0,111.66,110.83,line_drive,4,Top,2,26,single
2017-04-27,490425,LAA,OAK,102.3,22.902,390.0,248.0,41.92,line_drive,4,Top,1,24,double
2017-04-27,490420,NYM,ATL,104.3,13.68,283.0,151.19,83.43,line_drive,4,Top,4,25,single
2017-04-27,490427,DET,SEA,100.1,10.2124,225.0,99.64,109.62,line_drive,3,Bot,3,23,double
2017-04-27,490423,PHI,MIA,99.6,8.244,169.0,136.44,76.64,line_drive,4,Top,3,25,single
2017-04-27,490429,COL,WSH,100.9,12.4,302.0,151.58,74.91,line_drive,4,Top,1,27,single
2017-04-27,490418,STL,TOR,98.5,-5.605,11.0,63.39,126.75,ground_ball,3,Top,6,24,single
2017-04-27,490423,PHI,MIA,112.2,2.4746,93.0,100.33,172.53,ground_ball,3,Bot,2,23,single
2017-04-27,490429,COL,WSH,90.4,14.6,,142.94,92.33,line_drive,3,Bot,1,24,single
2017-04-27,490423,PHI,MIA,82.7,22.721,235.0,198.6,131.58,line_drive,3,Bot,5,21,triple
2017-04-27,490428,STL,TOR,88.3,15.482,184.0,146.18,126.51,line_drive,3,Top,1,22,single
2017-04-27,490428,STL,TOR,92.7,12.853,272.0,81.8,93.95,line_drive,3,Top,3,21,single
2017-04-27,490421,CLE,HOU,59.5,40.807,181.0,180.37,146.97,fly_ball,3,Top,2,24,double
2017-04-27,490429,COL,WSH,87.8,25.314,332.0,30.23,95.52,line_drive,3,Top,1,19,double
2017-04-27,490424,BOS,NYY,91.3,14.332,252.0,171.44,104.25,line_drive,4,Top,4,21,single
2017-04-27,490418,STL,TOR,100.0,26.237,401.0,168.66,34.6,fly_ball,2,Bot,5,20,home_run
2017-04-27,490421,CLE,HOU,79.2,1.7,52.0,82.19,124.84,ground_ball,3,Top,1,22,single
2017-04-27,490421,CLE,HOU,103.3,9.877,162.0,162.48,143.6,line_drive,3,Top,2,21,single
2017-04-27,490429,COL,WSH,64.3,53.03,182.0,183.57,149.66,popup,2,Bot,5,17,double
2017-04-27,490421,CLE,HOU,98.7,16.324,282.0,203.51,108.69,line_drive,3,Top,2,20,double
2017-04-27,490426,ARI,SD,104.0,24.0,,43.53,57.79,line_drive,3,Bot,1,19,home_run
2017-04-27,490420,NYM,ATL,95.7,7.035,120.0,140.54,100.94,ground_ball,2,Bot,1,15,single
2017-04-27,490423,PHI,MIA,102.3,12.015,227.0,135.98,105.69,line_drive,2,Bot,3,15,single
2017-04-27,490420,NYM,ATL,105.7,15.495,267.0,197.95,112.39,line_drive,2,Bot,4,14,double
2017-04-27,490426,ARI,SD,93.4,19.385,348.0,85.82,57.5,line_drive,3,Top,2,17,double
2017-04-27,490422,SF,LAD,83.0,12.721,167.0,103.85,90.1,line_drive,2,Bot,3,13,single
2017-04-27,490424,BOS,NYY,79.8,-3.554,28.0,98.93,149.25,ground_ball,3,Top,2,16,single
2017-04-27,490418,STL,TOR,91.2,-0.4213,36.0,176.38,116.57,ground_ball,2,Top,4,15,single
2017-04-27,490428,STL,TOR,98.7,16.445,266.0,57.4,110.55,line_drive,2,Bot,3,15,double
2017-04-27,490429,COL,WSH,96.3,24.476,385.0,182.35,45.72,fly_ball,2,Top,1,12,double
2017-04-27,490421,CLE,HOU,74.6,-18.366,8.0,101.47,176.19,ground_ball,2,Bot,5,15,single
2017-04-27,490425,LAA,OAK,90.3,-17.3,,119.17,77.85,ground_ball,2,Top,1,12,single
2017-04-27,490418,STL,TOR,82.2,16.092,222.0,117.22,108.0,line_drive,2,Top,3,13,single
2017-04-27,490423,PHI,MIA,97.1,13.29,262.0,72.05,103.38,line_drive,2,Top,3,11,single
2017-04-27,490420,NYM,ATL,105.6,-3.549,22.0,122.78,106.02,ground_ball,2,Top,2,10,single
2017-04-27,490421,CLE,HOU,110.0,19.587,421.0,84.1,25.14,fly_ball,2,Bot,1,14,home_run
2017-04-27,490421,CLE,HOU,99.5,29.49,396.0,166.09,35.97,fly_ball,2,Top,3,11,home_run
2017-04-27,490424,BOS,NYY,95.0,9.098,189.0,84.47,132.99,line_drive,2,Bot,6,10,single
2017-04-27,490427,DET,SEA,113.6,15.085,389.0,77.67,41.21,line_drive,2,Top,5,9,double
2017-04-27,490418,STL,TOR,98.5,22.275,314.0,29.23,106.91,line_drive,1,Bot,1,10,double
2017-04-27,490418,STL,TOR,46.4,-50.637,4.0,107.67,180.7,ground_ball,1,Bot,4,9,single
2017-04-27,490425,LAA,OAK,98.6,22.632,364.0,248.0,51.59,fly_ball,1,Bot,3,8,double
2017-04-27,490429,COL,WSH,106.4,30.952,408.0,10.36,68.81,fly_ball,1,Bot,3,7,home_run
2017-04-27,490425,LAA,OAK,101.3,19.556,379.0,248.0,50.75,line_drive,1,Bot,3,7,single
2017-04-27,490428,STL,TOR,102.1,28.66,419.0,155.67,23.5,fly_ball,2,Top,3,9,home_run
2017-04-27,490425,LAA,OAK,110.8,14.95,275.0,49.88,111.35,line_drive,1,Bot,7,6,double
2017-04-27,490427,DET,SEA,98.4,-5.787,14.0,70.63,112.8,ground_ball,1,Bot,5,5,single
2017-04-27,490418,STL,TOR,101.1,-6.936,12.0,180.45,111.48,ground_ball,1,Bot,1,6,single
2017-04-27,490418,STL,TOR,98.4,12.621,246.0,78.91,107.57,line_drive,1,Bot,2,5,single
2017-04-27,490423,PHI,MIA,97.2,14.219,234.0,185.53,107.55,line_drive,1,Bot,5,5,single
2017-04-27,490426,ARI,SD,104.7,8.355,158.0,176.35,113.05,line_drive,1,Top,3,4,single
2017-04-27,490426,ARI,SD,100.0,9.934,188.0,58.23,85.17,line_drive,1,Top,2,3,double
2017-04-27,490418,STL,TOR,98.1,11.176,172.0,190.12,108.93,line_drive,1,Top,2,2,single
2017-04-27,490422,SF,LAD,107.1,23.091,421.0,93.04,23.56,fly_ball,1,Top,3,2,home_run
2017-04-27,490428,STL,TOR,79.9,22.295,260.0,159.0,95.55,line_drive,1,Top,1,3,single
2017-04-27,490421,CLE,HOU,85.6,-23.63,4.0,106.04,157.38,ground_ball,1,Top,1,2,single
2017-04-27,490421,CLE,HOU,91.1,16.001,277.0,92.86,87.89,line_drive,1,Top,2,1,double
2017-04-26,490417,BAL,TB,91.3,20.337,259.0,53.39,117.67,line_drive,11,Bot,2,90,single
2017-04-26,490417,BAL,TB,109.4,13.485,297.0,128.91,74.91,line_drive,11,Bot,4,88,single
2017-04-26,490417,BAL,TB,66.9,29.223,197.0,183.6,140.37,fly_ball,11,Top,2,85,single
2017-04-26,490406,PIT,CHC,105.3,-1.163,38.0,118.77,190.25,ground_ball,9,Top,3,78,single
2017-04-26,490419,COL,WSH,99.6,7.253,167.0,128.7,80.28,line_drive,8,Bot,2,76,single
2017-04-26,490412,TEX,MIN,94.6,32.208,369.0,209.81,66.65,fly_ball,8,Bot,1,78,home_run
2017-04-26,490419,COL,WSH,99.8,21.601,377.0,55.78,55.13,line_drive,8,Bot,5,75,double
2017-04-26,490412,TEX,MIN,101.3,16.567,272.0,174.54,59.25,line_drive,8,Bot,3,76,double
2017-04-26,490415,ARI,SD,98.8,17.1,,183.45,52.72,line_drive,9,Top,1,79,double
2017-04-26,490412,TEX,MIN,104.0,26.791,392.0,201.42,50.57,fly_ball,8,Bot,3,75,home_run
2017-04-26,490417,BAL,TB,91.2,16.924,236.0,81.41,98.19,line_drive,10,Top,1,76,single
2017-04-26,490415,ARI,SD,90.0,-17.0,,111.97,182.0,ground_ball,9,Top,3,77,single
2017-04-26,490408,CLE,HOU,95.3,18.68,325.0,88.74,67.44,line_drive,8,Top,1,70,double
2017-04-26,490408,CLE,HOU,90.3,-17.3,,115.17,188.4,ground_ball,8,Top,4,69,single
2017-04-26,490415,ARI,SD,74.7,23.476,228.0,178.13,119.24,line_drive,9,Top,3,76,single
2017-04-26,490413,BOS,NYY,100.6,16.923,356.0,67.21,60.41,line_drive,9,Bot,6,70,double
2017-04-26,490406,PIT,CHC,98.3,39.298,358.0,248.0,83.74,fly_ball,8,Top,3,72,home_run
2017-04-26,490415,ARI,SD,103.0,30.0,,237.19,81.11,fly_ball,9,Top,2,75,home_run
2017-04-26,490406,PIT,CHC,64.9,17.583,149.0,146.18,142.63,line_drive,8,Top,4,71,single
2017-04-26,490415,ARI,SD,103.3,7.794,180.0,75.47,109.0,line_drive,9,Top,5,74,single
2017-04-26,490416,DET,SEA,108.0,20.949,408.0,138.54,26.57,line_drive,9,Top,3,71,double
2017-04-26,490405,NYM,ATL,106.7,-3.466,23.0,179.62,96.87,ground_ball,8,Bot,5,75,single
2017-04-26,490415,ARI,SD,40.0,-36.0,,124.13,193.66,ground_ball,9,Top,1,73,single
2017-04-26,490414,LAA,OAK,104.7,25.164,418.0,248.0,36.97,fly_ball,8,Top,5,74,home_run
2017-04-26,490412,TEX,MIN,85.0,14.844,250.0,92.29,100.63,line_drive,8,Bot,6,70,single
2017-04-26,490410,SF,LAD,100.3,11.458,232.0,169.78,112.78,line_drive,10,Bot,4,75,single
2017-04-26,490419,COL,WSH,81.3,15.966,219.0,102.75,111.67,line_drive,8,Top,2,68,single
2017-04-26,490409,CWS,KC,101.5,4.621,106.0,83.71,88.23,ground_ball,9,Top,4,72,single
2017-04-26,490419,COL,WSH,106.4,18.186,406.0,99.25,29.13,line_drive,8,Top,2,67,double
2017-04-26,490412,TEX,MIN,101.2,18.048,341.0,98.42,45.52,line_drive,8,Bot,5,69,triple
2017-04-26,490410,SF,LAD,93.9,19.001,280.0,54.18,105.34,line_drive,10,Top,7,72,single
2017-04-26,490415,ARI,SD,98.8,17.1,,152.52,95.31,line_drive,8,Bot,3,69,double
2017-04-26,490417,BAL,TB,106.7,17.179,367.0,96.48,46.84,line_drive,9,Top,6,68,double
2017-04-26,490415,ARI,SD,104.6,12.986,230.0,62.27,126.75,line_drive,8,Bot,5,68,double
2017-04-26,490408,CLE,HOU,90.0,13.257,251.0,149.75,97.13,line_drive,7,Bot,8,62,single
2017-04-26,490411,PHI,MIA,78.3,23.874,262.0,106.75,88.16,line_drive,9,Top,4,70,single
2017-04-26,490416,DET,SEA,84.8,16.164,231.0,143.01,104.98,line_drive,7,Bot,5,63,single
2017-04-26,490411,PHI,MIA,108.5,12.298,244.0,171.47,107.96,line_drive,9,Top,5,69,single
2017-04-26,490406,PIT,CHC,90.3,-17.3,,112.67,157.78,ground_ball,7,Top,6,65,single
2017-04-26,490414,LAA,OAK,92.2,13.94,264.0,88.98,120.75,line_drive,7,Bot,6,70,single
2017-04-26,490412,TEX,MIN,109.8,6.622,155.0,165.92,108.57,line_drive,8,Top,1,65,single
2017-04-26,490405,NYM,ATL,104.1,10.665,180.0,78.63,97.38,line_drive,8,Top,3,69,single
2017-04-26,490410,SF,LAD,105.2,11.774,205.0,184.32,111.89,line_drive,9,Bot,1,68,single
2017-04-26,490409,CWS,KC,90.3,-17.3,,110.6,146.7,ground_ball,8,Top,4,65,single
2017-04-26,490414,LAA,OAK,102.1,10.763,236.0,248.0,105.31,line_drive,7,Bot,2,67,single
2017-04-26,490405,NYM,ATL,90.3,-17.3,,187.23,114.67,ground_ball,7,Bot,3,65,single
2017-04-26,490412,TEX,MIN,89.2,5.799,90.0,80.66,114.16,ground_ball,7,Bot,1,62,single
2017-04-26,490405,NYM,ATL,68.1,-45.847,3.0,111.11,160.94,ground_ball,7,Bot,3,64,single
2017-04-26,490416,DET,SEA,104.4,17.483,334.0,185.81,57.2,line_drive,7,Top,5,59,double
2017-04-26,490417,BAL,TB,109.5,-1.223,47.0,104.79,154.15,ground_ball,8,Bot,2,63,single
2017-04-26,490412,TEX,MIN,80.1,16.787,189.0,163.38,117.21,line_drive,7,Top,4,59,single
2017-04-26,490414,LAA,OAK,96.6,10.795,251.0,111.26,95.87,line_drive,7,Bot,1,64,single
2017-04-26,490416,DET,SEA,84.4,8.816,125.0,177.08,112.01,ground_ball,7,Top,2,58,single
2017-04-26,490406,PIT,CHC,90.3,-17.3,,101.76,153.54,ground_ball,6,Bot,4,60,single
2017-04-26,490405,NYM,ATL,99.3,0.076,42.0,175.05,107.04,ground_ball,7,Top,5,62,single
2017-04-26,490411,PHI,MIA,108.0,25.571,411.0,248.0,52.9,fly_ball,8,Bot,5,64,home_run
2017-04-26,490419,COL,WSH,98.6,32.339,396.0,221.42,76.64,fly_ball,7,Top,2,58,home_run
2017-04-26,490412,TEX,MIN,95.4,-1.292,33.0,171.5,103.99,ground_ball,7,Top,5,57,single
2017-04-26,490419,COL,WSH,109.6,10.013,259.0,95.8,95.48,line_drive,7,Top,5,57,single
2017-04-26,490405,NYM,ATL,97.8,23.541,337.0,213.74,85.94,line_drive,7,Top,3,61,double
2017-04-26,490411,PHI,MIA,94.8,-0.726,47.0,115.84,79.07,ground_ball,8,Bot,2,63,single
2017-04-26,490419,COL,WSH,101.3,9.389,223.0,132.03,107.18,line_drive,7,Top,1,56,single
2017-04-26,490419,COL,WSH,90.3,-17.3,,105.06,159.06,ground_ball,7,Top,5,55,single
2017-04-26,490409,CWS,KC,90.3,-17.3,,110.6,185.86,ground_ball,7,Bot,3,59,single
2017-04-26,490410,SF,LAD,103.3,22.959,419.0,60.01,38.52,fly_ball,8,Bot,4,61,home_run
2017-04-26,490405,NYM,ATL,90.3,-17.3,,121.77,189.92,ground_ball,7,Top,2,59,single
2017-04-26,490409,CWS,KC,101.1,22.94,361.0,206.35,68.78,line_drive,7,Bot,8,58,home_run
2017-04-26,490406,PIT,CHC,107.5,23.934,424.0,68.15,28.14,fly_ball,6,Bot,6,57,home_run
2017-04-26,490417,BAL,TB,102.0,15.254,348.0,165.18,57.28,line_drive,8,Top,2,57,double
2017-04-26,490414,LAA,OAK,90.3,-17.3,,181.93,115.98,ground_ball,6,Bot,2,58,single
2017-04-26,490416,DET,SEA,107.4,17.889,360.0,53.7,64.69,line_drive,6,Top,3,51,double
2017-04-26,490415,ARI,SD,113.8,8.44,200.0,154.79,122.08,line_drive,6,Bot,3,55,single
2017-04-26,490416,DET,SEA,106.0,31.646,401.0,69.83,34.95,fly_ball,6,Top,4,50,home_run
2017-04-26,490407,MIL,CIN,83.0,11.598,143.0,187.35,112.94,ground_ball,6,Top,3,58,single
2017-04-26,490410,SF,LAD,71.4,33.704,251.0,104.28,105.22,fly_ball,8,Top,3,58,single
2017-04-26,490408,CLE,HOU,109.8,12.84,219.0,184.18,128.53,line_drive,6,Bot,2,53,double
2017-04-26,490412,TEX,MIN,90.3,-17.3,,79.65,121.28,ground_ball,6,Bot,7,52,single
2017-04-26,490417,BAL,TB,98.1,14.577,260.0,50.94,119.28,line_drive,7,Top,1,51,double
2017-04-26,490419,COL,WSH,89.6,21.37,323.0,155.36,82.7,line_drive,6,Bot,4,50,single
2017-04-26,490414,LAA,OAK,92.6,18.224,296.0,120.76,94.53,line_drive,6,Top,5,54,single
2017-04-26,490407,MIL,CIN,106.8,18.68,389.0,81.88,40.31,line_drive,6,Top,1,56,home_run
2017-04-26,490409,CWS,KC,49.1,-31.2688,4.0,116.19,183.82,ground_ball,7,Top,2,55,single
2017-04-26,490407,MIL,CIN,78.1,19.455,238.0,129.22,100.61,line_drive,5,Bot,2,54,single
2017-04-26,490416,DET,SEA,107.4,11.787,256.0,99.22,81.03,line_drive,6,Top,1,47,single
2017-04-26,490414,LAA,OAK,72.8,1.974,45.0,126.18,248.0,ground_ball,6,Top,1,53,single
2017-04-26,490411,PHI,MIA,83.7,13.492,174.0,32.81,108.16,line_drive,7,Top,4,53,double
2017-04-26,490408,CLE,HOU,100.5,0.762,57.0,135.47,95.86,ground_ball,6,Bot,2,49,single
2017-04-26,490409,CWS,KC,95.0,1.864,66.0,183.68,115.18,ground_ball,7,Top,7,52,single
2017-04-26,490414,LAA,OAK,105.2,34.403,407.0,230.39,64.35,fly_ball,6,Top,1,50,home_run
2017-04-26,490412,TEX,MIN,91.5,16.638,281.0,114.16,90.77,line_drive,6,Bot,2,50,single
2017-04-26,490417,BAL,TB,104.4,0.624,53.0,78.12,108.69,ground_ball,6,Bot,1,47,single
2017-04-26,490413,BOS,NYY,99.9,28.304,383.0,81.21,43.14,fly_ball,7,Top,2,50,double
2017-04-26,490411,PHI,MIA,76.0,15.32,181.0,83.19,137.94,line_drive,7,Top,2,51,single
2017-04-26,490405,NYM,ATL,99.9,-2.212,25.0,83.71,96.36,ground_ball,6,Top,2,52,single
2017-04-26,490415,ARI,SD,100.4,4.756,112.0,129.2,90.24,ground_ball,6,Top,5,50,single
2017-04-26,490411,PHI,MIA,96.1,35.919,353.0,44.35,73.25,fly_ball,6,Bot,3,49,home_run
2017-04-26,490410,SF,LAD,102.0,24.118,396.0,72.14,35.49,fly_ball,7,Bot,3,53,home_run
2017-04-26,490409,CWS,KC,110.7,30.466,451.0,114.03,7.0,fly_ball,6,Bot,2,50,home_run
2017-04-26,490405,NYM,ATL,100.2,17.617,306.0,160.35,75.27,line_drive,6,Top,3,50,single
2017-04-26,490415,ARI,SD,102.5,28.737,425.0,99.29,25.85,fly_ball,6,Top,2,49,home_run
2017-04-26,490406,PIT,CHC,92.9,18.572,304.0,150.21,73.75,line_drive,5,Top,2,47,double
2017-04-26,490410,SF,LAD,101.3,13.154,224.0,119.6,106.67,line_drive,7,Bot,4,52,single
2017-04-26,490414,LAA,OAK,101.0,10.026,182.0,118.82,125.2,line_drive,5,Bot,2,47,single
2017-04-26,490408,CLE,HOU,100.3,27.726,403.0,165.47,32.58,fly_ball,6,Top,1,45,home_run
2017-04-26,490407,MIL,CIN,60.2,33.183,188.0,179.39,142.09,fly_ball,5,Top,2,48,single
2017-04-26,490412,TEX,MIN,73.2,28.165,251.0,144.28,96.18,fly_ball,6,Top,4,46,single
2017-04-26,490415,ARI,SD,53.4,24.124,134.0,154.38,153.4,line_drive,5,Bot,5,46,single
2017-04-26,490409,CWS,KC,99.0,1.283,68.0,71.02,105.01,ground_ball,6,Bot,4,47,single
2017-04-26,490414,LAA,OAK,106.1,0.422,46.0,74.69,119.95,ground_ball,5,Bot,6,45,single
2017-04-26,490414,LAA,OAK,79.1,17.193,209.0,91.07,119.96,line_drive,5,Bot,6,44,single
2017-04-26,490408,CLE,HOU,101.9,1.532,65.0,92.33,106.53,ground_ball,5,Bot,4,41,single
2017-04-26,490413,BOS,NYY,98.8,22.709,338.0,70.01,70.94,line_drive,6,Top,3,43,single
2017-04-26,490412,TEX,MIN,110.8,6.818,154.0,181.14,101.45,line_drive,5,Bot,7,43,single
2017-04-26,490406,PIT,CHC,107.2,-4.274,28.0,125.59,193.25,ground_ball,4,Bot,5,42,single
2017-04-26,490408,CLE,HOU,102.9,-4.006,22.0,55.29,124.33,ground_ball,5,Bot,2,40,double
2017-04-26,490416,DET,SEA,80.4,20.973,276.0,122.48,83.74,line_drive,5,Top,9,39,single
